flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
0.457,6,23,6001,12,108,41,147,919,11,927,43,1608,5082
102.204,6,42,25125,19,884,35,1360,6109,23,1130,4639,1696,19016
77.07,6,122,49131,66,719,1185,1360,36508,56,471,1396,1360,12623
1786.361,6,129,18522,80,246,22612,1272,13076,49,87,37214,241,5446
1797.788,6,386,27224,220,102,8209,469,16099,166,69,10895,69,11125
4.018,6,14,2355,7,188,669,245,660,7,703,626,1152,1695
0.258,17,3,422,2,32,65,32,120,1,274,0,274,302
240.489,6,55,18175,29,762,8588,1418,15243,26,196,9619,580,2932
0.155,6,2,303,1,211,0,211,263,1,0,0,0,40
1781.003,17,140,11200,70,48,25811,48,5320,70,56,25811,56,5880
1799.491,17,449,39416,404,34,4465,288,25444,45,282,40020,288,13972
1.282,6,42,11418,21,616,64,1460,5802,21,433,55,1460,5616
840.759,17,8,2168,4,30,280227,30,232,4,456,280249,463,1936
12.142,6,1920,1677016,1164,1385,10,1420,1642543,756,467,16,1883,34473
15.232,17,10,880,5,48,3805,48,380,5,72,3805,72,500
1775.581,1,214,22684,214,78,8336,78,22684,0,0,0,0,0
1783.863,6,104,8376,68,65,26624,65,4930,36,59,50964,59,3446
4.279,6,38,7229,19,218,237,314,3383,19,440,223,1152,3846
0.819,6,11,1727,7,100,136,100,384,4,589,184,1152,1343
661.755,2,7,224,7,8,110292,8,224,0,0,0,0,0
120.592,17,4,352,2,60,120591,60,176,2,60,120591,60,176
1748.487,6,94,7151,62,38,28663,205,4424,32,33,56389,98,2727
1772.339,6,180,15480,120,69,14893,69,8940,60,69,30037,69,6540
790.603,1,36,3816,36,78,22588,78,3816,0,0,0,0,0
0.036,17,2,454,1,37,0,37,65,1,361,0,361,389
2.661,6,2,80,1,0,0,0,40,1,0,0,0,40
1770.536,6,101,9410,66,66,27239,66,5610,35,60,52071,60,3800
1.649,6,25,8711,15,276,117,561,1433,10,982,164,1420,7278
10.991,6,95,30361,48,596,233,1152,23983,47,449,233,1179,6378
1786.453,6,106,8524,68,66,26663,66,4964,38,60,48280,60,3560
7.223,6,979,861668,582,1401,12,1448,836360,397,776,17,1448,25308
289.919,6,33,7009,15,274,20705,517,1612,18,744,17051,1418,5397
78.471,6,25,10829,12,380,71,832,1665,13,959,6528,1440,9164
0.024,17,2,180,1,30,0,30,58,1,94,0,94,122
1.143,6,26,9564,13,164,81,267,1388,13,1070,81,2816,8176
7.582,6,22,3291,13,180,631,595,1764,9,347,918,580,1527
1.397,6,49,25462,26,884,55,1360,6425,23,1065,54,1360,19037
0.356,6,7,371,4,0,118,0,204,3,7,94,7,167
1096.627,17,216,16416,216,48,5100,48,16416,0,0,0,0,0
0.331,6,23,7364,11,270,32,797,1660,12,845,29,1418,5704
4.252,6,13,2311,8,188,607,245,700,5,1407,994,1407,1611
1792.204,6,360,22818,210,69,8575,69,12678,150,69,12027,69,10140
1776.306,17,73,3060,72,14,25018,14,3024,1,8,0,8,36
1772.46,6,180,15480,120,69,14894,69,8940,60,69,30036,69,6540
8.489,6,622,553139,390,1350,21,1368,536131,232,776,35,2736,17008
1774.767,6,181,15589,120,69,14914,69,8940,61,69,29574,69,6649
4.455,6,35,6209,19,206,247,314,2824,16,456,279,1152,3385
82.259,17,8,704,4,48,27417,48,304,4,72,27416,72,400
20.2,6,17,2316,10,189,2244,517,1298,7,323,3364,499,1018
0.411,6,10,968,5,256,99,256,460,5,304,98,304,508
232.057,6,31,7813,13,158,19338,267,1317,18,524,13648,1400,6496
1.007,17,2,677,1,300,0,300,328,1,321,0,321,349
10.313,6,1656,1436055,1016,1362,10,1380,1406213,640,421,16,1923,29842
0.028,6,11,1566,6,503,5,503,823,5,475,7,475,743
7.863,6,38,7229,20,218,413,314,3423,18,513,429,1179,3806
1758.444,17,246,45334,246,156,7177,353,45334,0,0,0,0,0
1.234,6,9,382,4,0,411,0,164,5,7,206,7,218
1.273,6,48,19610,27,920,48,1460,13994,21,433,54,1460,5616
377.829,2,3,96,3,8,188914,8,96,0,0,0,0,0
0.088,17,2,174,1,45,0,45,73,1,73,0,73,101
240.304,6,43,8956,21,524,12014,1418,5818,22,220,11442,639,3138
0.557,6,6,319,3,0,278,0,152,3,7,160,7,167
1780.023,6,119,13883,76,81,23733,518,5974,43,158,42379,1420,7909
6.016,17,4,724,2,41,6004,41,138,2,265,6006,265,586
28.153,1,32,3328,0,0,0,0,0,32,76,908,76,3328
1.423,6,50,21499,28,979,52,1460,15843,22,433,59,1460,5656
7.542,6,26,7143,13,156,628,267,1312,13,589,627,4837,5831
1795.868,1,56,4704,56,56,32652,56,4704,0,0,0,0,0
1784.425,6,183,15738,121,69,14870,69,9049,62,69,29246,69,6689
0.001,17,2,2754,2,1349,1,1349,2754,0,0,0,0,0
0.997,6,28,8558,15,229,59,583,2019,13,1001,68,1791,6539
1.068,6,30,12050,16,518,71,1360,3278,14,820,67,1379,8772
0.965,17,5,980,3,32,480,32,180,2,372,10,470,800
1.125,6,4,240,2,0,991,0,120,2,0,990,0,120
79.411,17,4,352,2,60,79410,60,176,2,60,79410,60,176
1.425,17,16,8760,7,471,237,1350,3494,9,557,174,1350,5266
1797.576,17,393,49548,184,172,9822,1350,36814,209,32,8641,61,12734
0.432,6,48,19708,26,1039,17,1380,14586,22,421,19,1923,5122
1786.479,6,111,8970,72,66,25161,66,5190,39,60,47010,60,3780
280.188,6,28,7352,13,158,23349,267,1317,15,678,20011,3436,6035
1792.322,6,362,22898,210,69,8575,69,12678,152,69,11869,69,10220
0.095,6,8,962,4,213,31,213,377,4,421,21,421,585
44.382,6,34,9089,14,294,50,1189,2626,20,514,2335,1420,6463
0.026,17,4,624,2,64,3,64,184,2,192,10,192,440
4.015,17,4,244,4,33,1338,33,244,0,0,0,0,0
4.429,6,3,144,2,0,4429,0,92,1,0,0,0,52
0.075,17,2,2748,2,1346,75,1346,2748,0,0,0,0,0
1682.62,17,14,3843,7,30,280434,30,406,7,463,280434,463,3437
0.288,17,2,180,1,30,0,30,58,1,94,0,94,122
301.03,6,56,19500,31,1018,10034,1460,13556,25,328,420,2567,5944
1789.948,6,358,22600,208,69,8647,69,12460,150,69,12013,69,10140
1789.972,17,83,3480,82,14,22098,14,3444,1,8,0,8,36
280.42,6,30,7432,13,158,23368,267,1317,17,543,17515,1400,6115
158.06,6,30,7432,13,158,13171,267,1317,17,543,9876,1400,6115
367.301,6,25,1651,17,177,22956,177,1117,8,110,9199,110,534
1799.688,6,128,12586,75,63,24320,721,6203,53,82,34604,1448,6383
0.447,6,9,1002,5,213,111,213,417,4,421,146,421,585
0.064,17,8,2454,8,278,9,317,2454,0,0,0,0,0
0.025,17,2,672,2,308,25,308,672,0,0,0,0,0
8.274,1,5,140,5,0,0,0,140,0,0,0,0,0
229.91,17,36,2736,36,48,6568,48,2736,0,0,0,0,0
1782.404,17,246,50797,246,178,7275,422,50797,0,0,0,0,0
337.206,17,8,2688,8,308,48172,308,2688,0,0,0,0,0
1793.678,1,90,5040,90,28,20153,28,5040,0,0,0,0,0
302.758,6,85,13482,36,170,8649,1189,4174,49,236,6307,1917,9308
32.892,17,18,1584,9,48,4109,48,684,9,72,4110,72,900
134.775,6,24,10136,12,541,79,1360,2677,12,1161,12235,2574,7459
1773.116,6,180,15480,120,69,14900,69,8940,60,69,30052,69,6540
1764.066,2,13,416,13,8,147005,8,416,0,0,0,0,0
240.638,6,282,379297,141,461,1718,1402,11032,141,2819,1718,9814,368265
407.121,6,91,30590,48,593,8662,1408,11432,43,768,9693,2816,19158
0.621,6,11,976,5,283,103,283,551,6,105,84,105,425
2.07,17,2,144,1,36,0,36,64,1,52,0,52,80
110.682,17,4,240,2,32,110681,32,120,2,32,110681,32,120
1786.889,6,106,8456,68,65,26669,65,4930,38,59,48291,59,3526
190.171,17,4,352,2,60,190169,60,176,2,60,190170,60,176
29.74,6,19,9560,6,112,5948,112,360,13,788,2462,1420,9200
1793.961,6,349,22585,203,69,8880,69,12536,146,69,12370,69,10049
1794.882,6,356,22520,208,69,8670,69,12460,148,69,12209,69,10060
1738.977,1,56,4704,56,56,31617,56,4704,0,0,0,0,0
521.164,6,61,8010,29,105,16443,501,2745,32,165,16808,1420,5265
1787.358,6,102,8296,68,65,26676,65,4930,34,59,54157,59,3366
11.69,6,17,4322,8,275,1670,275,878,9,768,1338,1440,3444
1.411,6,40,8389,21,320,70,1162,2808,19,437,68,2715,5581
0.902,6,51,13853,24,551,39,1429,4864,27,464,33,1986,8989
1777.175,17,199,45984,199,203,8975,342,45984,0,0,0,0,0
299.534,6,6,364,4,31,99844,31,222,2,31,299516,31,142
721.911,2,7,224,7,8,120318,8,224,0,0,0,0,0
7.998,6,16,2654,10,275,888,275,958,6,1440,1212,1440,1696
10.118,6,1493,1386185,980,1364,10,1420,1361374,513,475,19,1883,24811
3.318,6,29,6175,15,338,237,1314,2294,14,368,253,1380,3881
509.717,6,36,2711,22,65,24272,65,1530,14,56,39202,59,1181
2.255,17,2,144,1,36,0,36,64,1,52,0,52,80
0.195,6,12,3462,6,75,39,75,395,6,1373,38,1448,3067
144.814,6,21,10120,11,433,80,990,1771,10,1322,16072,2720,8349
6.967,6,8,602,0,0,0,0,0,8,31,995,31,602
1787.526,6,104,8376,68,65,26679,65,4930,36,59,51069,59,3446
1.122,6,11,1540,6,279,218,279,878,5,191,234,272,662
67.919,6,43,10146,17,328,1567,1189,2669,26,356,2716,1420,7477
1778.962,6,106,8620,68,64,26551,64,4896,38,58,48077,58,3724
1793.271,6,358,22669,209,69,8621,69,12569,149,69,12114,69,10100
1796.601,1,156,8736,156,28,11590,28,8736,0,0,0,0,0
0.017,17,2,350,1,33,0,33,61,1,261,0,261,289
61.789,2,2,64,2,8,61789,8,64,0,0,0,0,0
96.303,6,36,7951,13,155,8025,267,1306,23,317,4377,1420,6645
13.228,6,89,26501,46,542,293,1152,20299,43,447,309,1179,6202
0.019,17,2,433,1,34,0,34,62,1,343,0,343,371
1.721,6,47,19223,26,951,68,1460,13511,21,405,77,1460,5712
12.128,6,19,4402,10,275,1347,275,958,9,768,775,1440,3444
300.71,6,39,8449,22,249,14319,619,1970,17,482,531,3488,6479
1785.054,6,110,9164,68,66,26642,66,4964,42,60,43535,60,4200
184.943,6,32,8952,15,158,13210,267,1397,17,687,11558,1781,7555
481.337,2,4,128,4,8,160445,8,128,0,0,0,0,0
27.446,17,8,472,3,27,12752,29,165,5,33,6569,42,307
12.973,6,9,3531,3,275,6486,275,399,6,1440,2037,1440,3132
1750.721,17,12,498,11,14,175072,14,462,1,8,0,8,36
11.04,6,14,1247,7,222,1838,222,728,7,231,1838,231,519
86.474,17,4,352,2,60,86473,60,176,2,60,86472,60,176
7.715,6,1408,1338501,920,1382,8,1408,1308449,488,776,15,1408,30052
16.887,17,6,528,3,48,8438,48,228,3,72,8438,72,300
9.513,17,2,152,2,48,9513,48,152,0,0,0,0,0
34.604,17,8,1176,4,48,11533,48,304,4,190,11532,308,872
64.19,6,21,6508,6,156,12838,267,718,15,518,4564,1440,5790
240.203,6,35,4759,17,181,15012,517,1983,18,229,14129,851,2776
0.148,6,7,423,4,43,37,43,259,3,0,21,0,164
0.813,6,20,5952,11,282,81,548,1292,9,716,91,1420,4660
1795.371,17,1037,337158,512,568,3513,1350,305541,525,32,3426,340,31617
8.059,6,538,463770,338,1306,23,1368,448706,200,931,39,2736,15064
95.627,6,25,9783,12,653,75,1460,3126,13,875,7954,1460,6657
138.237,6,56,9721,18,130,3849,267,1644,38,211,3735,1420,8077
2.978,17,4,932,4,205,992,205,932,0,0,0,0,0
1.138,6,57,14171,28,551,42,1429,5024,29,419,39,1986,9147
0.677,6,30,7560,17,306,42,1087,2826,13,601,55,1420,4734
1739.632,6,87,6322,58,31,30519,31,3915,29,31,62129,31,2407
1786.758,6,102,8364,68,66,26668,66,4964,34,60,54141,60,3400
1749.804,6,239,27261,119,134,14827,721,15918,120,152,14702,1420,11343
0.445,17,8,2750,8,315,63,354,2750,0,0,0,0,0
1794.747,6,100,6484,64,47,28488,208,4114,36,31,51265,31,2370
2.354,6,27,8825,16,281,156,577,1489,11,984,215,1452,7336
0.06,6,2,80,1,0,0,0,40,1,0,0,0,40
1743.131,6,97,7307,63,38,28115,205,4476,34,33,52811,98,2831
1772.029,6,180,15480,120,69,14891,69,8940,60,69,30032,69,6540
240.207,6,55,18279,30,758,8282,1418,15225,25,218,10008,580,3054
53.632,17,4,352,2,60,53631,60,176,2,60,53631,60,176
0.042,17,2,586,1,46,0,46,74,1,484,0,484,512
3.233,17,3,228,2,48,2904,48,152,1,48,0,48,76
1797.933,1,164,9184,164,28,11030,28,9184,0,0,0,0,0
1787.532,17,85,3561,83,13,21796,14,3481,2,12,1787349,16,80
2.349,6,4,220,2,0,2349,0,100,2,0,1002,0,120
177.556,17,9,684,9,48,22194,48,684,0,0,0,0,0
1770.251,6,101,9410,66,66,27234,66,5610,35,60,52063,60,3800
20.02,17,13,6707,6,491,3997,1350,3115,7,485,3331,1350,3592
12.082,6,82,25637,41,550,302,1152,18704,41,528,295,1179,6933
0.198,6,28,7336,14,155,15,267,1341,14,543,14,1400,5995
0.252,17,2,184,1,32,0,32,60,1,96,0,96,124
711.216,6,56,8849,29,112,19373,516,2630,27,213,27351,1452,6219
8.357,6,1666,1459510,999,1379,8,1408,1420162,667,931,12,2801,39348
28.002,6,2084,1959159,1284,1443,21,1448,1909687,800,776,34,1448,49472
367.32,6,27,1767,18,177,21607,177,1181,9,110,9254,110,586
2.499,17,24,15565,10,587,275,1350,6154,14,644,189,1350,9411
1769.572,1,58,4872,58,56,31045,56,4872,0,0,0,0,0
1749.058,6,113,8190,70,31,25348,31,4797,43,31,41644,31,3393
1795.142,17,446,38980,404,35,4454,288,25708,42,288,42948,288,13272
280.531,6,28,7352,13,158,23377,267,1317,15,775,20035,3445,6035
18.398,6,56,11589,28,178,681,877,4312,28,387,680,1440,7277
1785.931,6,106,8524,68,66,26655,66,4964,38,60,48261,60,3560
2.942,17,24,9706,11,492,294,1350,5726,13,278,164,1350,3980
1782.972,6,104,8444,68,66,26611,66,4964,36,60,50939,60,3480
7.916,6,535,454764,334,1298,23,1368,439504,201,931,38,2736,15260
1795.378,1,59,4956,59,56,30954,56,4956,0,0,0,0,0
11.624,6,1830,1603355,1110,1389,10,1420,1570334,720,467,16,1883,33021
1.407,6,36,8174,19,321,78,1164,2718,17,529,75,4075,5456
1792.887,1,58,4872,58,56,31454,56,4872,0,0,0,0,0
255.491,6,9,528,2,112,255480,112,200,7,0,42579,0,328
421.72,2,4,128,4,8,140573,8,128,0,0,0,0,0
240.209,6,59,18651,31,777,8006,1402,15608,28,197,8896,580,3043
6.236,6,1601,1465540,1000,1387,6,1408,1429624,601,776,10,1408,35916
12.176,6,89,25665,45,518,276,1152,19423,44,447,276,1179,6242
1770.754,6,99,9240,66,65,27242,65,5577,33,59,55333,59,3663
1794.253,17,289,59942,289,179,6230,373,59942,0,0,0,0,0
1777.453,17,128,10240,64,48,28213,48,4864,64,56,28213,56,5376
0.062,17,2,198,1,63,0,63,91,1,79,0,79,107
0.49,17,4,624,2,64,362,64,184,2,192,391,192,440
300.065,6,38,9801,19,576,16660,1460,4239,19,399,16660,1460,5562
5.468,17,10,1946,5,36,1366,36,320,5,297,1365,318,1626
0.714,17,2,176,2,60,714,60,176,0,0,0,0,0
1.306,6,47,17297,25,884,54,1440,11641,22,433,54,1440,5656
12.568,6,1441,1117043,745,1398,16,1448,1071079,696,776,17,1448,45964
280.308,6,28,7352,12,158,25482,267,1277,16,603,18681,1400,6075
1.278,6,47,19441,27,910,49,1360,13865,20,433,58,1360,5576
37.94,6,5257,4905989,3401,1363,11,1408,4804813,1856,931,20,2816,101176
1783.731,6,356,22520,208,69,8617,69,12460,148,69,12132,69,10060
0.956,6,24,9520,13,351,79,1045,1956,11,1016,78,1460,7564
1786.627,17,140,11200,70,48,25893,48,5320,70,56,25893,56,5880
372.9,6,86,17998,43,270,7226,1221,7679,43,238,8878,1420,10319
1151.464,1,10,1410,10,113,127940,207,1410,0,0,0,0,0
1.212,6,24,8004,12,164,93,267,1288,12,1014,93,2411,6716
16.806,6,18,5532,9,275,2100,275,918,9,1414,1494,1414,4614
247.284,6,16,1517,6,187,49456,187,495,10,247,27098,462,1022
1771.674,6,106,9752,68,65,26442,65,5758,38,59,47880,59,3994
0.133,17,2,672,2,308,133,308,672,0,0,0,0,0
1791.64,6,269,33512,108,142,16743,1360,16184,161,135,11196,4662,17328
1740.691,17,29,30624,29,1028,62167,1028,30624,0,0,0,0,0
85.307,6,827,388771,436,825,196,1152,367610,391,424,218,1179,21161
25.685,6,95,81236,37,143,713,253,2494,58,1376,450,1448,78742
1.285,6,46,17631,26,843,51,1360,12055,20,433,58,1360,5576
6.189,6,1532,1402903,956,1387,6,1408,1368287,576,931,10,2801,34616
301.029,6,49,26036,26,795,12041,1440,8517,23,1019,1406,1892,17519
8.291,6,21,7128,12,373,753,602,1753,9,979,1033,1440,5375
0.285,1,2,112,2,28,285,28,112,0,0,0,0,0
0.247,1,2,112,2,28,247,28,112,0,0,0,0,0
1624.362,2,16,512,16,8,108290,8,512,0,0,0,0,0
1.597,6,46,18124,26,882,63,1360,12548,20,476,73,2715,5576
1756.614,6,4279,4588695,1548,148,1135,879,92659,2731,1639,643,8412,4496036
1790.58,6,356,22520,208,69,8650,69,12460,148,69,12179,69,10060
0.162,6,5,1647,4,699,13,1368,1607,1,0,0,0,40
1160.067,6,134,25652,58,281,20352,1460,12845,76,187,12263,1629,12807
18.323,17,37,7546,17,188,1143,1350,3685,20,165,962,1350,3861
7.302,6,5,216,2,0,7302,0,84,3,0,1523,0,132
4.077,6,11,467,6,0,815,0,248,5,7,760,7,219
14.157,6,39,9719,19,401,786,721,3178,20,520,718,1440,6541
1.349,6,46,18124,26,882,53,1360,12548,20,476,61,2715,5576
360.966,2,5,160,5,8,90241,8,160,0,0,0,0,0
808.67,6,138,15680,72,88,11389,267,5733,66,182,12439,1420,9947
1.107,6,23,11755,12,405,100,907,1739,11,1195,96,2856,10016
240.686,2,5,160,5,8,60171,8,160,0,0,0,0,0
0.328,6,2,92,1,0,0,0,52,1,0,0,0,40
33.749,6,32,5147,15,154,2410,722,1859,17,300,2096,1408,3288
1771.94,6,99,9240,66,65,27260,65,5577,33,59,55370,59,3663
315.328,6,23,5479,9,133,39415,159,887,14,967,24255,1669,4592
1783.682,17,46,15440,46,307,39637,308,15440,0,0,0,0,0
0.106,6,10,1851,5,658,26,658,926,5,657,26,657,925
1.263,6,48,18933,27,870,48,1360,13317,21,433,54,1360,5616
31.124,17,18,1584,9,48,3888,48,684,9,72,3888,72,900
0.0,17,1,186,1,158,0,158,186,0,0,0,0,0
1640.768,1,26,1456,26,28,65630,28,1456,0,0,0,0,0
3.735,6,14,2589,8,187,498,293,1075,6,635,697,1179,1514
0.043,17,2,214,1,47,0,47,75,1,111,0,111,139
280.299,6,27,7312,12,158,25481,267,1277,15,678,20020,2045,6035
1752.716,1,56,4704,56,56,31867,56,4704,0,0,0,0,0
0.239,6,46,21678,27,1039,9,1420,16697,19,467,12,1883,4981
0.227,6,9,1344,5,145,56,145,349,4,831,38,831,995
0.144,6,40,14331,22,849,6,1420,9390,18,467,8,1883,4941
1.225,17,2,178,1,29,0,29,57,1,93,0,93,121
104.628,17,4,1328,4,304,34876,308,1328,0,0,0,0,0
0.049,17,4,284,2,32,33,32,120,2,54,34,60,164
1.087,6,28,8263,15,225,65,561,1985,13,957,75,1631,6278
280.352,6,28,7352,13,158,23362,267,1317,15,678,20022,2800,6035
3.225,17,4,518,3,39,841,39,201,1,289,0,289,317
1.348,6,51,21490,29,915,48,1360,15834,22,476,56,2715,5656
1680.673,17,13,534,11,14,168048,14,462,2,8,1680492,8,72
0.307,6,20,4960,10,137,34,267,1092,10,692,32,1467,3868
0.012,17,2,1197,1,40,0,40,68,1,1101,0,1101,1129
1799.171,6,355,22480,207,69,8733,69,12420,148,69,12239,69,10060
413.96,6,97,31597,47,582,8999,1402,11194,50,635,8448,1402,20403
3.637,17,4,1568,4,364,1212,364,1568,0,0,0,0,0
1792.176,1,342,28728,342,56,5255,56,28728,0,0,0,0,0
0.885,6,26,7235,14,660,68,1408,5359,12,248,78,580,1876
1190.364,17,9,372,8,14,170052,14,336,1,8,0,8,36
0.41,6,52,22583,29,1014,14,1380,17421,23,383,16,1380,5162
8.6,6,28,9240,15,423,614,721,1879,13,1365,686,1414,7361
16.882,6,2681,2481014,1664,1410,10,1448,2423454,1017,776,16,1448,57560
3.932,17,5,290,5,30,983,30,290,0,0,0,0,0
0.557,6,22,5040,11,137,55,267,1132,11,577,49,1400,3908
1.552,6,38,9848,21,440,77,1360,4392,17,476,83,2715,5456
175.57,17,2,72,1,8,0,8,36,1,8,0,8,36
89.461,17,4,1344,4,308,29820,308,1344,0,0,0,0,0
0.53,6,15,2449,8,324,75,585,1073,7,334,83,580,1376
1.252,6,5,260,2,0,1080,0,104,3,0,584,0,156
11.536,6,19,7910,10,275,1281,275,683,9,1371,1327,1440,7227
1701.211,17,15,3774,15,223,121515,1030,3774,0,0,0,0,0
0.546,17,2,255,1,43,0,43,71,1,156,0,156,184
374.984,6,25,1651,17,177,23436,177,1117,8,110,9249,110,534
9.67,6,2152,2031635,1390,1384,6,1408,1987347,762,931,12,2801,44288
10.707,6,67,15977,35,551,314,1429,5404,32,403,52,3446,10573
0.014,17,2,487,1,40,0,40,68,1,391,0,391,419
299.945,17,4,558,2,36,299939,36,128,2,187,299940,187,430
1738.591,1,56,4704,56,56,31610,56,4704,0,0,0,0,0
1788.392,17,87,3648,86,14,21039,14,3612,1,8,0,8,36
777.152,2,7,224,7,8,129525,8,224,0,0,0,0,0
9.768,6,35,9037,18,639,574,1432,3320,17,456,578,1473,5717
11.372,6,26,11958,13,275,947,275,1078,13,1293,830,1414,10880
296.55,17,11,3768,11,314,29655,548,3768,0,0,0,0,0
4.222,6,22,4426,13,213,351,597,1741,9,552,506,1767,2685
1787.922,6,365,25432,213,100,8433,469,14936,152,69,11840,69,10496
280.046,6,29,7392,13,158,23337,267,1317,16,678,18665,2760,6075
1772.05,1,58,4872,0,0,0,0,0,58,56,31088,56,4872
263.775,6,29,8832,14,158,20290,267,1357,15,981,18828,4836,7475
300.943,6,42,12391,23,733,13679,1360,6829,19,399,482,1360,5562
0.02,6,14,4020,8,88,2,88,428,6,1113,3,1460,3592
22.492,1,20,1680,20,56,1183,56,1680,0,0,0,0,0
293.312,17,4,352,2,60,293311,60,176,2,60,293311,60,176
0.98,6,10,1687,7,100,163,100,384,3,1179,357,1179,1303
0.505,17,3,451,2,39,56,39,134,1,289,0,289,317
1.181,6,47,18740,27,860,45,1360,13164,20,476,53,2715,5576
1769.791,6,99,9306,66,66,27227,66,5610,33,60,55302,60,3696
8.989,17,4,240,2,32,8988,32,120,2,32,8988,32,120
15.635,17,18,5640,9,334,1950,1350,3265,9,235,1950,1350,2375
0.071,6,12,3462,6,75,14,75,395,6,1373,14,1448,3067
0.01,17,2,355,1,33,0,33,61,1,266,0,266,294
0.558,6,20,7229,13,334,46,663,2021,7,1209,85,1946,5208
1791.849,6,356,22520,208,69,8656,69,12460,148,69,12189,69,10060
0.015,6,4,160,2,0,0,0,80,2,0,1,0,80
89.436,6,3,760,3,302,44718,302,760,0,0,0,0,0
215.159,1,4,224,4,28,71719,28,224,0,0,0,0,0
72.211,6,193,129265,113,1140,644,1408,58424,80,1626,913,7417,70841
1792.681,6,366,25541,213,100,8456,469,14936,153,69,11790,69,10605
33.52,6,15,700,8,0,1800,0,396,7,0,5558,0,304
1772.004,6,203,22359,130,75,13736,267,10057,73,135,24610,3417,12302
160.276,17,6,528,3,60,80137,60,264,3,60,80137,60,264
7.057,6,65,21019,34,575,213,1152,16336,31,491,226,1179,4683
0.009,6,3,1084,2,940,1,940,1044,1,0,0,0,40
1787.923,6,396,27900,224,101,8017,469,16535,172,69,10455,69,11365
280.768,6,32,7603,14,158,21597,267,1357,18,502,16511,1400,6246
1315.971,2,9,288,9,8,164496,8,288,0,0,0,0,0
0.14,17,2,198,1,39,0,39,67,1,103,0,103,131
1745.144,6,95,7203,63,38,28147,205,4476,32,33,56286,98,2727
0.022,17,4,608,2,60,1,60,176,2,188,5,188,432
1793.168,17,87,3648,86,14,21096,14,3612,1,8,0,8,36
7.427,6,39,7562,19,224,412,314,3676,20,513,376,1179,3886
126.828,6,23,8054,12,378,60,801,1684,11,845,12668,4080,6370
0.268,17,3,451,2,39,249,39,134,1,289,0,289,317
1772.427,6,180,15480,120,69,14894,69,8940,60,69,30037,69,6540
1794.965,17,448,39896,403,35,4465,288,25676,45,288,40017,288,14220
1779.02,17,138,11040,69,48,26161,48,5244,69,56,26161,56,5796
39.774,17,4,352,2,60,39773,60,176,2,60,39773,60,176
1794.949,17,87,3648,86,14,21117,14,3612,1,8,0,8,36
9.748,6,81,24749,41,560,243,1152,19008,40,459,242,1179,5741
1680.049,1,15,840,15,28,120003,28,840,0,0,0,0,0
0.01,17,2,491,1,37,0,37,65,1,398,0,398,426
26.811,6,1399,1255689,881,1345,30,1368,1220639,518,792,51,1473,35050
1794.791,6,356,22520,208,69,8670,69,12460,148,69,12209,69,10060
240.291,6,43,8925,21,523,12014,1418,5815,22,217,11441,619,3110
1792.189,6,354,22509,205,69,8706,69,12340,149,69,12109,69,10169
0.128,6,11,1703,6,314,25,500,948,5,487,31,487,755
124.335,6,30,13781,15,859,100,1440,5791,15,922,8868,1440,7990
0.05,17,2,144,1,36,0,36,64,1,52,0,52,80
1.961,17,22,5709,22,231,93,389,5709,0,0,0,0,0
23.35,17,4,304,4,48,7783,48,304,0,0,0,0,0
1619.807,1,8,448,8,28,231401,28,448,0,0,0,0,0
0.01,17,2,283,1,31,0,31,59,1,196,0,196,224
0.981,6,3,280,1,0,0,0,40,2,160,784,160,240
4.977,17,4,288,2,36,4960,36,128,2,52,4906,52,160
211.151,6,28,3358,14,323,16242,582,1406,14,304,16230,580,1952
1789.863,6,358,22669,209,69,8605,69,12500,149,69,12093,69,10169
3.925,17,6,420,3,32,1961,32,180,3,52,1960,60,240
280.037,6,26,7272,12,158,25457,267,1277,14,775,21538,2800,5995
1787.467,17,136,10880,68,48,26678,48,5168,68,56,26678,56,5712
1775.115,6,152,9684,81,51,22188,208,5914,71,31,25355,31,3770
0.762,6,11,1727,7,100,127,100,384,4,589,171,1152,1343
816.402,17,22,2000,22,62,38876,355,2000,0,0,0,0,0
1787.042,6,102,8296,68,65,26672,65,4930,34,59,54149,59,3366
1.253,6,24,8004,12,164,96,267,1288,12,1014,96,2423,6716
127.16,6,25,10089,12,531,68,1360,2637,13,988,10584,1360,7452
0.037,6,12,963,6,181,7,181,489,6,77,6,133,474
290.568,1,4,224,4,28,96856,28,224,0,0,0,0,0
1786.14,6,154,19574,92,302,19627,302,13852,62,83,29280,83,5722
1772.16,6,182,15629,121,69,14768,69,8980,61,69,29531,69,6649
1798.328,6,373,26097,216,98,8364,469,15332,157,69,11527,69,10765
1795.603,17,448,39896,403,35,4466,288,25676,45,288,40021,288,14220
1798.405,1,345,28980,345,56,5227,56,28980,0,0,0,0,0
1531.449,6,117,7226,63,45,24697,208,4198,54,31,28891,31,3028
1787.392,17,140,11200,70,48,25904,48,5320,70,56,25904,56,5880
1797.507,6,356,22520,208,69,8683,69,12460,148,69,12227,69,10060
0.057,6,3,136,2,0,57,0,88,1,0,0,0,48
1799.522,17,450,39960,405,35,4454,288,25740,45,288,40020,288,14220
